Date,Country,Region,Chain,Parent_SKU,SKU_Description,Total_Qty_CTN
2025-04-15,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,161
2025-04-15,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,78
2025-04-15,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,125
2025-04-15,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,111
2025-04-15,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,148
2025-04-15,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,132
2025-04-15,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,61
2025-04-15,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,145
2025-04-15,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,97
2025-04-15,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,16
2025-04-15,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,17
2025-04-15,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,6
2025-04-15,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,13
2025-04-15,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,8
2025-04-15,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,30
2025-04-15,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,23
2025-04-15,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,14
2025-04-15,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,27
2025-04-15,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,19
2025-04-15,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,27
2025-04-15,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,31
2025-04-15,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,17
2025-04-15,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,22
2025-04-15,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,16
2025-04-15,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,90
2025-04-15,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,120
2025-04-15,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,57
2025-04-15,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,84
2025-04-15,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,65
2025-04-15,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,65
2025-04-15,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,61
2025-04-15,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,24
2025-04-15,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,51
2025-04-15,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,39
2025-04-15,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,117
2025-04-15,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,115
2025-04-15,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,55
2025-04-15,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,92
2025-04-15,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,70
2025-04-15,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,51
2025-04-15,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,42
2025-04-15,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,21
2025-04-15,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,32
2025-04-15,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,33
2025-04-15,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,115
2025-04-15,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,99
2025-04-15,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,82
2025-04-15,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,95
2025-04-15,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,85
2025-04-15,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,145
2025-04-15,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,86
2025-04-15,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,54
2025-04-15,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,80
2025-04-15,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,0
2025-04-15,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,84
2025-04-15,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,83
2025-04-15,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,51
2025-04-15,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,53
2025-04-15,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,70
2025-04-15,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,193
2025-04-15,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,194
2025-04-15,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,77
2025-04-15,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,132
2025-04-15,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,116
2025-04-15,Thailand,Central,Big C,SKU-D001,Diaper Pants M,190
2025-04-15,Thailand,Central,Big C,SKU-D002,Diaper Pants L,250
2025-04-15,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,123
2025-04-15,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,188
2025-04-15,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,116
2025-04-15,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,210
2025-04-15,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,181
2025-04-15,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,72
2025-04-15,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,124
2025-04-15,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,114
2025-04-15,Thailand,North,Makro,SKU-D001,Diaper Pants M,173
2025-04-15,Thailand,North,Makro,SKU-D002,Diaper Pants L,157
2025-04-15,Thailand,North,Makro,SKU-D003,Diaper Tape NB,96
2025-04-15,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,155
2025-04-15,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,121
2025-04-15,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,193
2025-04-15,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,205
2025-04-15,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,149
2025-04-15,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,239
2025-04-15,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,144
2025-04-16,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,50
2025-04-16,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,44
2025-04-16,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,28
2025-04-16,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,49
2025-04-16,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,30
2025-04-16,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,184
2025-04-16,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,129
2025-04-16,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,114
2025-04-16,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,169
2025-04-16,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,99
2025-04-16,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,52
2025-04-16,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,52
2025-04-16,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,29
2025-04-16,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,27
2025-04-16,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,28
2025-04-16,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,43
2025-04-16,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,33
2025-04-16,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,20
2025-04-16,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,28
2025-04-16,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,25
2025-04-16,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,183
2025-04-16,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,132
2025-04-16,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,0
2025-04-16,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,178
2025-04-16,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,135
2025-04-16,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,47
2025-04-16,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,48
2025-04-16,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,25
2025-04-16,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,47
2025-04-16,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,28
2025-04-16,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,118
2025-04-16,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,107
2025-04-16,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,73
2025-04-16,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,122
2025-04-16,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,92
2025-04-16,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,140
2025-04-16,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,100
2025-04-16,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,85
2025-04-16,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,76
2025-04-16,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,76
2025-04-16,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,14
2025-04-16,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,11
2025-04-16,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,6
2025-04-16,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,8
2025-04-16,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,8
2025-04-16,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,30
2025-04-16,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,17
2025-04-16,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,10
2025-04-16,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,21
2025-04-16,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,16
2025-04-16,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,24
2025-04-16,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,27
2025-04-16,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,13
2025-04-16,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,32
2025-04-16,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,17
2025-04-16,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,64
2025-04-16,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,79
2025-04-16,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,57
2025-04-16,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,79
2025-04-16,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,61
2025-04-16,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,57
2025-04-16,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,59
2025-04-16,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,31
2025-04-16,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,43
2025-04-16,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,36
2025-04-16,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,126
2025-04-16,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,106
2025-04-16,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,41
2025-04-16,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,91
2025-04-16,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,75
2025-04-16,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,57
2025-04-16,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,24
2025-04-16,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,24
2025-04-16,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,36
2025-04-16,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,38
2025-04-16,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,125
2025-04-16,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,105
2025-04-16,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,55
2025-04-16,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,95
2025-04-16,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,58
2025-04-16,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,92
2025-04-16,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,108
2025-04-16,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,51
2025-04-16,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,92
2025-04-16,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,53
2025-04-16,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,68
2025-04-16,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,81
2025-04-16,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,34
2025-04-16,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,54
2025-04-16,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,49
2025-04-16,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,176
2025-04-16,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,124
2025-04-16,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,84
2025-04-16,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,142
2025-04-16,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,99
2025-04-16,Thailand,Central,Big C,SKU-D001,Diaper Pants M,192
2025-04-16,Thailand,Central,Big C,SKU-D002,Diaper Pants L,152
2025-04-16,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,104
2025-04-16,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,153
2025-04-16,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,131
2025-04-16,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,195
2025-04-16,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,187
2025-04-16,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,97
2025-04-16,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,124
2025-04-16,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,120
2025-04-16,Thailand,North,Makro,SKU-D001,Diaper Pants M,169
2025-04-16,Thailand,North,Makro,SKU-D002,Diaper Pants L,152
2025-04-16,Thailand,North,Makro,SKU-D003,Diaper Tape NB,65
2025-04-16,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,146
2025-04-16,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,102
2025-04-16,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,233
2025-04-16,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,162
2025-04-16,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,116
2025-04-16,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,170
2025-04-16,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,125
2025-04-17,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,57
2025-04-17,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,51
2025-04-17,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,31
2025-04-17,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,38
2025-04-17,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,32
2025-04-17,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,157
2025-04-17,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,138
2025-04-17,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,95
2025-04-17,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,131
2025-04-17,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,125
2025-04-17,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,45
2025-04-17,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,43
2025-04-17,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,36
2025-04-17,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,43
2025-04-17,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,29
2025-04-17,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,41
2025-04-17,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,35
2025-04-17,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,20
2025-04-17,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,32
2025-04-17,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,22
2025-04-17,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,227
2025-04-17,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,171
2025-04-17,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,131
2025-04-17,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,132
2025-04-17,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,126
2025-04-17,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,55
2025-04-17,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,41
2025-04-17,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,31
2025-04-17,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,47
2025-04-17,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,33
2025-04-17,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,114
2025-04-17,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,106
2025-04-17,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,76
2025-04-17,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,110
2025-04-17,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,81
2025-04-17,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,119
2025-04-17,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,77
2025-04-17,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,69
2025-04-17,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,111
2025-04-17,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,71
2025-04-17,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,15
2025-04-17,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,13
2025-04-17,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,8
2025-04-17,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,10
2025-04-17,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,6
2025-04-17,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,22
2025-04-17,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,22
2025-04-17,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,15
2025-04-17,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,18
2025-04-17,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,18
2025-04-17,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,35
2025-04-17,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,20
2025-04-17,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,19
2025-04-17,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,18
2025-04-17,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,18
2025-04-17,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,112
2025-04-17,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,52
2025-04-17,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,55
2025-04-17,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,82
2025-04-17,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,53
2025-04-17,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,65
2025-04-17,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,44
2025-04-17,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,29
2025-04-17,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,32
2025-04-17,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,44
2025-04-17,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,101
2025-04-17,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,90
2025-04-17,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,41
2025-04-17,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,71
2025-04-17,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,57
2025-04-17,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,28
2025-04-17,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,34
2025-04-17,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,24
2025-04-17,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,40
2025-04-17,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,25
2025-04-17,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,121
2025-04-17,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,98
2025-04-17,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,63
2025-04-17,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,0
2025-04-17,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,59
2025-04-17,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,106
2025-04-17,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,80
2025-04-17,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,54
2025-04-17,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,106
2025-04-17,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,63
2025-04-17,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,86
2025-04-17,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,68
2025-04-17,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,47
2025-04-17,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,68
2025-04-17,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,48
2025-04-17,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,137
2025-04-17,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,191
2025-04-17,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,83
2025-04-17,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,158
2025-04-17,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,103
2025-04-17,Thailand,Central,Big C,SKU-D001,Diaper Pants M,166
2025-04-17,Thailand,Central,Big C,SKU-D002,Diaper Pants L,203
2025-04-17,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,91
2025-04-17,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,176
2025-04-17,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,136
2025-04-17,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,168
2025-04-17,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,170
2025-04-17,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,90
2025-04-17,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,110
2025-04-17,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,107
2025-04-17,Thailand,North,Makro,SKU-D001,Diaper Pants M,154
2025-04-17,Thailand,North,Makro,SKU-D002,Diaper Pants L,127
2025-04-17,Thailand,North,Makro,SKU-D003,Diaper Tape NB,97
2025-04-17,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,118
2025-04-17,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,97
2025-04-17,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,218
2025-04-17,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,204
2025-04-17,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,91
2025-04-17,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,162
2025-04-17,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,144
2025-04-18,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,59
2025-04-18,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,53
2025-04-18,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,34
2025-04-18,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,36
2025-04-18,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,40
2025-04-18,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,165
2025-04-18,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,166
2025-04-18,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,110
2025-04-18,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,149
2025-04-18,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,80
2025-04-18,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,45
2025-04-18,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,36
2025-04-18,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,31
2025-04-18,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,46
2025-04-18,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,38
2025-04-18,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,35
2025-04-18,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,37
2025-04-18,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,27
2025-04-18,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,34
2025-04-18,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,23
2025-04-18,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,237
2025-04-18,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,0
2025-04-18,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,89
